AAPL R735QTJ8XC9X,AAPL,-0.0676295757293701,1
AAL VM9RIYHM8ACL,AAL,-0.3267533779144287,1
SOF R735QTJ8XC9X,AMIC,0.0901731848716735,1
AMZN R735QTJ8XC9X,AMZN,-0.4450901746749878,2
ANLDF 2T,ANLDF,0.8802110552787781,1
APDN VVNHV0YIH2ED,APDN,0.32593086,1
APDNW VVNHV0YIH2ED,APDNW,0.32593086,1
ARTW R735QTJ8XC9X,ARTW,-0.1659908294677734,1
ASTE R735QTJ8XC9X,ASTE,0.039810687,1
NB R735QTJ8XC9X,BAC,-0.0676295757293701,1
BARL UXTHVDGPTSV9,BARL,-0.5385898947715759,2
BCAT XI5N30EK4UP1,BCAT,0.0844724476337432,1
BCS R735QTJ8XC9X,BCS,-0.3634281456470489,2
BIGZ XN4UG0ZA25WL,BIGZ,0.0844724476337432,1
BKEPP V4NNMQWWYEZP,BKEPP,0.3436749577522278,1
BMEZ XBLBSKM1RS6D,BMEZ,0.0844724476337432,1
BRW SW4VJHZZPAHX,BRW,-0.0203031972050666,1
PIFI XICJ7NYQO4TH,BTC,0.1558382958173751,2
TRV R735QTJ8XC9X,C,-0.0416567623615264,1
CAG R735QTJ8XC9X,CAG,0.8091950416564941,1
CCF R735QTJ8XC9X,CCF,0.5857313275337219,1
CDLX WRXDDCLORBS5,CDLX,0.1334897,1
CEAYY 2T,CEAYY,-0.3267533779144287,1
CFG VU6BPZ7ECBQD,CFG,0.0646327883005142,1
CIA R735QTJ8XC9X,CIA,0.0646327883005142,1
CL1 2T,CL1,-0.3272562026977539,1
CLAC W66KZ0SHXJ6T,CLAC,-0.4609564542770386,1
CLACU VGG1B1KNXL5X,CLACU,-0.4609564542770386,1
COF R735QTJ8XC9X,COF,0.1334896981716156,1
COIN XNNJXSXHIHYD,COIN,0.1394942104816436,1
P R735QTJ8XC9X,COP,0.0012571960687637,1
XPDI XNEOWYMYTPID,CORZ,1.6495847702026367,7
CP S8K46WOHQY5H,CP,-0.2905852198600769,2
CRDA R735QTJ8XC9X,CRD.A,0.0126378089189529,1
CRDB R735QTJ8XC9X,CRD.B,0.0126378089189529,1
CUBI VGLXZLROE44L,CUBI,-0.0448193103075027,1
CUBS XPEKJSCAES85,CUBS,-0.0448193103075027,1
CVNA WK2S2IM8SSPX,CVNA,0.1334896981716156,1
CVS R735QTJ8XC9X,CVS,-0.0259359031915664,1
CYN XSROJAC1TKYT,CYN,0.3494241237640381,2
CZFC TNCLCIYXTZ6T,CZFC,0.0646327883005142,1
CZWID TNAMGC8LOGV9,CZWI,0.0646327883005142,1
DB S8K46WOHQY5H,DB,0.1868271082639694,1
DIS R735QTJ8XC9X,DIS,0.0551942884922027,1
DTK U05EKA5XN2AT,DTK,0.1868271082639694,1
ERTS R735QTJ8XC9X,EA,0.0257213488221168,1
ECAT XS7ZLF0OAHR9,ECAT,0.0844724476337432,1
EFSI YPT4K87Y8YUD,EFSI,-0.0416567623615264,1
EPD RCQZA696RIHX,EPD,-0.0227810740470886,2
F R735QTJ8XC9X,F,-0.0676295757293701,1
FAR 2T,FAR,-0.3774605989456177,1
FIZ R735QTJ8XC9X,FIZZ,-0.1475498080253601,2
GFL XCISZR1SDFMT,GFL,0.8965573310852051,1
GLTA XQWQ4XGKMA1X,GLTA,-0.26088953,1
GM URPX6IW2RK2T,GM,0.8550591468811035,1
GOOCV VP83T1ZUHROL,GOOG,-0.2357529252767563,3
GOOG T1AZ164W5VTX,GOOGL,-0.2357529252767563,3
GS RKEOGCOG6RFP,GS,-0.0676295757293701,1
GSBD VYYMYC7XQCTH,GSBD,-0.0676295757293701,1
GSF UVAWQRT6SE3P,GSF,-0.0676295757293701,1
GSJ V6GN4X2207L1,GSJ,-0.0676295757293701,1
HCWC YLVC6RJN8BQD,HCWC,2.9172444,12
HGV WGYJ3UX02SF9,HGV,0.2669793963432312,2
HMC R735QTJ8XC9X,HMC,0.8550591468811035,1
HNDAF 2T,HNDAF,0.8550591468811035,1
HOMB TJPMW3BHNMUD,HOMB,-0.6801506280899048,1
HPE W584BQZL94KL,HPE,-0.0416567623615264,1
HRL R735QTJ8XC9X,HRL,0.8091950416564941,1
EXJF RVOCMVDZPLK5,HWBK,-0.6801506280899048,1
HYMLF 2T,HYMLF,0.8550591468811035,1
CLN RV5N53FS99ID,IMNN,1.4586222,6
LUK R735QTJ8XC9X,JEF,0.3244675099849701,2
JPM.WS 2T,JPM.WS,-0.3634281456470489,2
CMB R735QTJ8XC9X,JPM,-0.3634281456470489,2
KBH R735QTJ8XC9X,KBH,0.1322425603866577,1
LAZ T8DZTDVLZAED,LAZ,0.0844724476337432,1
LBRT WR5SUQCYM7AD,LBRT,0.205236479640007,2
LBYE 2T,LBYE,0.205236479640007,2
LGI SY7PILSTIMP1,LGI,0.1689448952674865,2
HRS R735QTJ8XC9X,LHX,-0.1205557286739349,2
LINC T9Q8PYSVQ99H,LINC,0.8550591468811035,1
LMT R735QTJ8XC9X,LMT,0.2649432420730591,1
LNC R735QTJ8XC9X,LNC,0.8550591468811035,1
MANU V8Z89IPL1MCL,MANU,0.8802110552787781,1
MHM UOZGH6B74411,MHM,-0.0676295757293701,1
MLSS W10HHCNLGXUT,MLSS,0.1909625232219696,1
MMA YH5ZAOMM2K4L,MMA,1.7931146621704102,2
MPE SYTDCNUJ7885,MPE,-0.0676295757293701,1
MQ XP5PIY1RPZS5,MQ,-0.3272562026977539,1
MRT WEB0QSFMNLUT,MRT,-0.26088953,1
MWD R735QTJ8XC9X,MS,-0.5385898947715759,2
MSK TSNM2NXOOCBP,MSK,-0.5385898947715759,2
MWG Y7BID0XUIYCL,MWG,-0.5385898947715759,2
MWO SSOT7PWQ289X,MWO,-0.5385898947715759,2
MWR SNBTLE7N2CTH,MWR,-0.5385898947715759,2
NE.WS 2T,NE.WS,0.7469028234481812,24
NFLX SEWJWLJNHZDX,NFLX,0.0707927942276001,1
NHLDD 2T,NHLDD,-0.1475498080253601,2
NSANY R735QTJ8XC9X,NSANY,0.8550591468811035,1
NXST STY3S0QHKXNP,NXST,-0.1547842025756836,1
NYT R735QTJ8XC9X,NYT,-0.1966063678264618,1
OILB WFO93GQ2HBVP,OIL,-0.404823362827301,2
OLBK SU5ZCRNU6YXX,OLBK,-0.6801506280899048,1
PEG R735QTJ8XC9X,PEG,0.0188756883144378,1
PIFI XICJ7NYQO4TH,PIFI,0.0779191479086875,1
PLMR X3QQHQMLT945,PLMR,0.1335049867630005,1
PKKFF 2T,PKKFF,-0.0391738265752792,1
PSX V67S42RJBF51,PSX,0.0012571960687637,1
PSXP VIGWDYN5LF1H,PSXP,0.1347468942403793,2
RNAZ XNWEYN807AED,RNAZ,0.34659532,1
GNV TR6FXM6KJLNP,SAR,0.1334896981716156,1
BVXV W03ZQ9L0Y1K5,SCNI,0.31853297,1
SPLP V5N3Q42ZPKRP,SPLP,-0.0275761261582374,1
ZNH R735QTJ8XC9X,ZNH,-0.3267533779144287,1
FNC R735QTJ8XC9X,SSB,0.7554191946983337,8
STT R735QTJ8XC9X,STT,-0.4969331324100494,1
TLT SGNKIKYGE9NP,TLT,0.1596553474664688,1
TOYOY R735QTJ8XC9X,TM,0.8550591468811035,1
UPC XN1W3QVRTWF9,UPC,0.47134286,2
TRU W1O47LFNB1PH,TRU,-0.0817574262619018,1
TSLA UNU3P8Y3WFAD,TSLA,-0.0140473246574401,4
EYES VVOHB4BOJTK5,VANI,1.4586222,6
WBS.WS 2T,WBS.WS,-0.4969331324100494,1
WBST R735QTJ8XC9X,WBS,-0.4969331324100494,1
VLCN XSDW9Z7OR0PX,VLCN,1.4586222,6
WAT R735QTJ8XC9X,WAT,-0.2905852198600769,2
WRLD R735QTJ8XC9X,WRLD,0.1334897,1
ZYXI X1ZPVR7SWYUD,ZYXI,-0.015908785,1
