MSFT R735QTJ8XC9X,MSFT,0.19302088,2
ABT R735QTJ8XC9X,ABT,0.17474033,1
ACOM UHDQ76M9UDET,ACOM,-0.01954402,1
ADDDF 2T,ADDDF,0.725436,1
ADDYY 2T,ADDYY,0.725436,1
ADMA VVGLQDEBXS9X,ADMA,0.42347807,1
ADSE XUKO1GH6VDK5,ADSE,2.619851,3
AETUF 2T,AETUF,0.5561868,1
AKOA R735QTJ8XC9X,AKO.A,0.63551724,1
AKOB R735QTJ8XC9X,AKO.B,0.63551724,1
ALK R735QTJ8XC9X,ALK,0.7913232,1
ALRM W1P3NOSTDSV9,ALRM,-0.48084003,1
AMP TCIOBI43J7MT,AMP,2.4839745,3
AMRK VOZ8S7PBSZ8L,AMRK,0.60850906,1
AMZN R735QTJ8XC9X,AMZN,-0.07113548,1
ANDAR X2LDPT9ILKDH,ANDAR,1.2710345,2
ANDAU X1LXMG3FUELH,ANDAU,1.2710345,2
ANET VR60JOYTXC2T,ANET,-0.5412992,1
ANF R735QTJ8XC9X,ANF,0.47924688,2
APLD 2T,APLD,-0.14924249,1
UCLP TMVUQXR2J5GL,APLP,0.70423734,1
EDA TGRALZT9E5ID,APP,-1.1105182,2
ARM YBSZOCXJ2OO5,ARM,-0.67412317,1
ARQQ XRNB7GC4ONDX,ARQQ,-0.692937,1
NPA X95P0920YMW5,ASTS,-1.1973425,2
ATAT 2T,ATAT,0.7472145,1
ATHM VMBQF57YDSO5,ATHM,0.7436945,1
ANK R735QTJ8XC9X,ATNI,0.7780906,1
ATMR WCSV5NBCG411,ATOM,-0.59885424,1
HSTX TPQ98NSMHM5H,AVNW,0.6356616,1
AWRE R735QTJ8XC9X,AWRE,0.8342838,1
BA.P 2T,BA.P,0.56550604,1
BA R735QTJ8XC9X,BA,0.028804973,1
BABB 2T,BABB,1.6820472,2
NB R735QTJ8XC9X,BAC,-0.68955934,2
BAP R735QTJ8XC9X,BAP,0.657957,2
BARL UXTHVDGPTSV9,BARL,-0.0659349,1
BBU WBJKLCHKXEN9,BBU,0.7939533,1
BCF TMC5T2FP0291,BCF,2.8169956,4
BCS R735QTJ8XC9X,BCS,-1.1792173,6
BDX R735QTJ8XC9X,BDX,0.72196126,1
BEN R735QTJ8XC9X,BEN,-0.09277099,2
BEP VHBJM1A2DQAT,BEP,0.48578557,2
BGFV SFT1NOM80VOL,BGFV,0.060271606,1
BGIO WICQWMKLZ9LX,BGIO,2.8169956,4
IDPH R735QTJ8XC9X,BIIB,0.85063475,1
BK R735QTJ8XC9X,BK,-0.075300515,2
VIH XJHVZLBTVTK5,BKKT,-0.6389295,1
BLK ROIDIDJRNXID,BLK,2.8169956,4
BLND XQ74IHY6MNVP,BLND,0.10114302,1
BNTA R735QTJ8XC9X,BN,0.48578557,2
FRX XL7X5HDGPCO5,BODY,-0.031384766,1
BUY WQ0G2SZVEIJP,BUY,-0.037202038,1
BVN R735QTJ8XC9X,BVN,-0.4608919,1
BWMX XCSNGOPH4Z8L,BWMX,0.7726668,1
BYFC R735QTJ8XC9X,BYFC,0.4879328,3
BYRN XO88BRM14CBP,BYRN,-0.7348423,1
TRV R735QTJ8XC9X,C,0.57785606,1
CAG R735QTJ8XC9X,CAG,1.7856392,3
CAJPY 2T,CAJPY,0.5472257,1
VOCLD TE1TCQLJTGMD,CALL,1.6334207,9
CAMT RWQR2INKP0TH,CAMT,0.7102683,1
CBPX VNUVGDPEO1NP,CBPX,0.82869554,1
CBSHP VRQOXNNDJ6G5,CBSHP,0.1361624,1
CCF R735QTJ8XC9X,CCF,-0.0659349,1
CCL R735QTJ8XC9X,CCL,-0.6916147,1
CCM UID6AJSCLJ6T,CCM,-0.45157903,1
INS R735QTJ8XC9X,CCRD,1.5538456,2
CCV XLSLJG20B71H,CCV,0.55611026,1
CCZ RPZJNFAVSO6D,CCZ,0.55611026,1
CEAYY 2T,CEAYY,0.07486519,2
CELH UK18K93N9JZ9,CELH,0.71660745,1
CFG VU6BPZ7ECBQD,CFG,0.86352575,2
CFR R735QTJ8XC9X,CFR,0.95212114,1
CHCI T4I6C3XN45LX,CHCI,-0.5420153,1
TKKS WXT2HG8Z7JAD,CHR,0.70426583,2
CIA R735QTJ8XC9X,CIA,0.86352575,2
CL1 2T,CL1,0.20041624,2
PROG R735QTJ8XC9X,CLMB,0.67391574,1
CLPR WHWZR4PWR71H,CLPR,0.5813522,1
CLSK XBGEK3S7E0DH,CLSK,-0.5031005,1
CLX R735QTJ8XC9X,CLX,0.17327702,1
CMCSA SJTSDFE19S9X,CMCSA,0.55611026,1
CMCSK SJTSDFE19S9X,CMCSK,0.55611026,1
CUM R735QTJ8XC9X,CMI,0.760221,1
CMP SUFTTPBIYIJP,CMP,0.64306366,1
PCCC R8Q8KFHDILWL,CNXN,0.17203343,1
CODI TIJAO2L8D6XX,CODI,0.64306366,1
COLM R9DVAO9FCPR9,COLM,0.9522736,1
COST R735QTJ8XC9X,COST,0.059362024,1
CP S8K46WOHQY5H,CP,0.6413826,1
TRAK R735QTJ8XC9X,CPHC,-0.007913262,1
CPSS R735QTJ8XC9X,CPSS,-0.45157903,1
CRDO XVI58MWXH10L,CRDO,-0.5117554,1
CRK R735QTJ8XC9X,CRK,-0.5420153,1
CRWD X59VIZ423I3P,CRWD,0.71660745,1
CSTM VGSU49BUXE91,CSTM,0.6810758,1
CSUAY 2T,CSUAY,-0.36445278,1
CSWC R735QTJ8XC9X,CSWC,0.122489125,1
CTLR 2T,CTLR,0.82869554,1
CTTAY 2T,CTTAY,0.38253707,1
CUK SO0FRQCUZ7TX,CUK,-0.6916147,1
CUO R735QTJ8XC9X,CUO,0.82869554,1
CVGI T0X6RV0J3BL1,CVGI,0.91572666,1
CVTY R735QTJ8XC9X,CVH,-0.017517626,1
CVNA WK2S2IM8SSPX,CVNA,-0.627329,1
CHV R735QTJ8XC9X,CVX,0.57785606,1
CWK WWOP5M922LPH,CWK,0.4950746,1
CYBR VU6BPZ7ECBQD,CYBR,0.76997244,1
CZFC TNCLCIYXTZ6T,CZFC,0.86352575,2
CZWID TNAMGC8LOGV9,CZWI,0.86352575,2
DASH XK7HM0U7VFQD,DASH,-0.023620896,1
DAVE R735QTJ8XC9X,DAVE,-0.47171396,1
DCO R735QTJ8XC9X,DCO,0.69009936,1
DEO R735QTJ8XC9X,DEO,0.4775232,1
DFT TWX7T900M1D1,DFT,0.86324847,1
DIS R735QTJ8XC9X,DIS,0.55611026,1
DK TICEJF11TWTH,DK,0.6060158,1
DKL VB9XTDFRGZTX,DKL,0.6060158,1
DLMAF 2T,DLMAF,0.8133978,1
DXC WJE5W6H0VXPH,DXC,1.2582762,2
EBSB TZJQQ847YGRP,EBSB,0.8319786,1
